Country Name,Country Code,Indicator Name,Indicator Code,Year,education_enrollment
Syrian Arab Republic,SYR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1988,18.7713
Syrian Arab Republic,SYR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1989,17.86873
Syrian Arab Republic,SYR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1990,18.08371
Syrian Arab Republic,SYR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1991,17.92419
Syrian Arab Republic,SYR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1992,16.99527
Syrian Arab Republic,SYR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1993,16.90227
Syrian Arab Republic,SYR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1994,15.34035
Syrian Arab Republic,SYR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1995,14.68139
Syrian Arab Republic,SYR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2002,12.37874031
Syrian Arab Republic,SYR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2003,12.98672962
Syrian Arab Republic,SYR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2004,15.01509953
Syrian Arab Republic,SYR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2005,18.21022034
Syrian Arab Republic,SYR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2006,20.91124916
Syrian Arab Republic,SYR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2007,22.59815979
Syrian Arab Republic,SYR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2008,24.20384026
Syrian Arab Republic,SYR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2009,24.21231079
Syrian Arab Republic,SYR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2010,25.72203064
Syrian Arab Republic,SYR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2011,25.63541031
Syrian Arab Republic,SYR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2012,29.88455009
Syrian Arab Republic,SYR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2013,31.02560043
Turks and Caicos Islands,TCA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2008,0.076049998
Chad,TCD,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1971,0
Chad,TCD,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1972,0.01462
Chad,TCD,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1973,0.07342
Chad,TCD,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1974,0.17459
Chad,TCD,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1975,0.11662
Chad,TCD,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1976,0.14801
Chad,TCD,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1977,0.20221
Chad,TCD,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1985,0.39111
Chad,TCD,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1989,0.63923
Chad,TCD,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1996,0.56484
Chad,TCD,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1997,0.60047
Chad,TCD,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1998,0.73107
Chad,TCD,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2000,0.831139982
Chad,TCD,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2001,0.825240016
Chad,TCD,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2003,0.922169983
Chad,TCD,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2004,1.20547998
Chad,TCD,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2005,1.419849992
Chad,TCD,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2008,1.953909993
Chad,TCD,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2009,2.026859999
Chad,TCD,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2010,2.122179985
Chad,TCD,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2011,2.250390053
Togo,TGO,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1971,0.47896
Togo,TGO,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1972,0.74245
Togo,TGO,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1973,0.75423
Togo,TGO,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1974,0.73908
Togo,TGO,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1975,0.79613
Togo,TGO,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1976,1.13093
Togo,TGO,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1977,1.30968
Togo,TGO,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1978,1.45622
Togo,TGO,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1979,1.42856
Togo,TGO,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1980,1.59921
Togo,TGO,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1981,2.02301
Togo,TGO,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1982,1.77166
Togo,TGO,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1983,1.5955
Togo,TGO,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1984,1.60665
Togo,TGO,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1987,2.09902
Togo,TGO,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1988,2.30797
Togo,TGO,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1989,2.3435
Togo,TGO,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1990,2.37326
Togo,TGO,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1991,2.62274
Togo,TGO,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1992,2.90412
Togo,TGO,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1993,2.45947
Togo,TGO,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1994,2.48795
Togo,TGO,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1995,2.88376
Togo,TGO,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1996,2.89746
Togo,TGO,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1998,3.3117
Togo,TGO,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2006,5.01831007
Togo,TGO,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2007,5.665430069
Togo,TGO,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2010,9.117019653
Togo,TGO,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2011,10.14690971
Togo,TGO,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2012,10.31276035
Togo,TGO,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2013,10.04230022
Thailand,THA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1971,2.85789
Thailand,THA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1972,3.03186
Thailand,THA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1973,3.04095
Thailand,THA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1974,3.04995
Thailand,THA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1975,3.59415
Thailand,THA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1976,3.30615
Thailand,THA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1977,4.25909
Thailand,THA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1978,5.07375
Thailand,THA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1979,8.47265
Thailand,THA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1980,10.31958
Thailand,THA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1981,7.63214
Thailand,THA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1982,18.76993
Thailand,THA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1983,21.29054
Thailand,THA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1984,22.0618
Thailand,THA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1985,20.62274
Thailand,THA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1986,19.18519
Thailand,THA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1988,15.13549
Thailand,THA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1990,15.87931
Thailand,THA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1993,19.37581
Thailand,THA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1995,20.1433
Thailand,THA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1996,20.83127
Thailand,THA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1997,23.1901
Thailand,THA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1998,27.05568
Thailand,THA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1999,32.93685913
Thailand,THA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2000,35.14094925
Thailand,THA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2001,39.2284584
Thailand,THA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2002,40.0442009
Thailand,THA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2003,40.88761902
Thailand,THA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2004,41.87393188
Thailand,THA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2005,44.17739105
Thailand,THA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2006,44.15962982
Thailand,THA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2007,48.11159134
Thailand,THA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2008,47.73226166
Thailand,THA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2009,48.64748001
Thailand,THA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2010,50.02553177
Thailand,THA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2011,52.58111954
Thailand,THA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2012,51.40475082
Thailand,THA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2013,51.23353958
Tajikistan,TJK,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1981,24.11168
Tajikistan,TJK,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1986,20.1176
Tajikistan,TJK,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1988,20.75404
Tajikistan,TJK,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1989,20.98323
Tajikistan,TJK,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1990,22.06676
Tajikistan,TJK,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1991,22.17246
Tajikistan,TJK,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1992,21.8917
Tajikistan,TJK,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1993,21.34501
Tajikistan,TJK,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1994,20.76826
Tajikistan,TJK,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1995,20.71406
Tajikistan,TJK,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1999,17.44872093
Tajikistan,TJK,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2000,18.26355934
Tajikistan,TJK,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2001,17.69054985
Tajikistan,TJK,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2002,17.80459976
Tajikistan,TJK,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2003,19.10844994
Tajikistan,TJK,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2004,20.37566948
Tajikistan,TJK,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2005,20.9640007
Tajikistan,TJK,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2006,22.05908966
Tajikistan,TJK,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2007,22.76432991
Tajikistan,TJK,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2008,23.01281929
Tajikistan,TJK,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2009,22.62216949
Tajikistan,TJK,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2010,22.69800949
Tajikistan,TJK,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2011,22.01475906
Tajikistan,TJK,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2012,22.47026062
Tajikistan,TJK,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2013,22.67790031
Tajikistan,TJK,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2014,24.46810913
Turkmenistan,TKM,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1981,22.48914
Turkmenistan,TKM,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1986,22.39754
Turkmenistan,TKM,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1988,11.92404
Turkmenistan,TKM,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1989,11.66473
Turkmenistan,TKM,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1990,12.21214
Turkmenistan,TKM,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1991,21.69637
Turkmenistan,TKM,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2014,7.987390041
Timor-Leste,TLS,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2002,8.566069603
Timor-Leste,TLS,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2009,16.46422958
Timor-Leste,TLS,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2010,17.73505974
Tonga,TON,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1970,0
Tonga,TON,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1978,2.17755
Tonga,TON,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1979,1.87047
Tonga,TON,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1981,7.12377
Tonga,TON,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1984,6.38738
Tonga,TON,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1985,6.34449
Tonga,TON,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1999,3.473609924
Tonga,TON,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2000,4.85777998
Tonga,TON,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2001,4.167429924
Tonga,TON,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2002,5.576210022
Tonga,TON,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2003,6.34800005
Trinidad and Tobago,TTO,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1971,2.46946
Trinidad and Tobago,TTO,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1972,2.59821
Trinidad and Tobago,TTO,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1973,2.61081
Trinidad and Tobago,TTO,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1974,2.64464
Trinidad and Tobago,TTO,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1975,2.69033
Trinidad and Tobago,TTO,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1976,4.36245
Trinidad and Tobago,TTO,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1977,4.41277
Trinidad and Tobago,TTO,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1978,4.37026
Trinidad and Tobago,TTO,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1979,4.1362
Trinidad and Tobago,TTO,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1980,4.42132
Trinidad and Tobago,TTO,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1981,4.2984
Trinidad and Tobago,TTO,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1982,4.31021
Trinidad and Tobago,TTO,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1983,3.89914
Trinidad and Tobago,TTO,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1984,3.77576
Trinidad and Tobago,TTO,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1985,4.45859
Trinidad and Tobago,TTO,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1986,5.43083
Trinidad and Tobago,TTO,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1987,5.72984
Trinidad and Tobago,TTO,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1988,5.73621
Trinidad and Tobago,TTO,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1989,6.64508
Trinidad and Tobago,TTO,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1991,6.61478
Trinidad and Tobago,TTO,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1992,6.75879
Trinidad and Tobago,TTO,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1993,7.28346
Trinidad and Tobago,TTO,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1999,6.20182991
Trinidad and Tobago,TTO,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2000,6.060389996
Trinidad and Tobago,TTO,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2001,6.435709953
Trinidad and Tobago,TTO,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2002,8.70331955
Trinidad and Tobago,TTO,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2003,8.778079987
Trinidad and Tobago,TTO,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2004,11.95271015
Tunisia,TUN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1971,2.51177
Tunisia,TUN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1972,2.52439
Tunisia,TUN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1973,2.33397
Tunisia,TUN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1974,2.49659
Tunisia,TUN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1975,2.69821
Tunisia,TUN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1976,3.78674
Tunisia,TUN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1977,4.13398
Tunisia,TUN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1978,4.66002
Tunisia,TUN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1979,4.89918
Tunisia,TUN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1980,4.94926
Tunisia,TUN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1981,5.03778
Tunisia,TUN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1982,5.00526
Tunisia,TUN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1983,4.98818
Tunisia,TUN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1984,4.99107
Tunisia,TUN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1985,5.2968
Tunisia,TUN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1986,5.52156
Tunisia,TUN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1987,5.32135
Tunisia,TUN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1988,5.62682
Tunisia,TUN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1989,6.92065
Tunisia,TUN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1990,7.89278
Tunisia,TUN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1991,8.57649
Tunisia,TUN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1992,9.48756
Tunisia,TUN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1993,10.8889
Tunisia,TUN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1994,11.7831
Tunisia,TUN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1995,12.33649
Tunisia,TUN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1996,13.1718
Tunisia,TUN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1997,13.87358
Tunisia,TUN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1998,15.1473
Tunisia,TUN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1999,16.65064049
Tunisia,TUN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2000,18.83266068
Tunisia,TUN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2001,21.2002697
Tunisia,TUN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2002,22.72727013
Tunisia,TUN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2011,35.22288895
Tunisia,TUN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2012,35.1993103
Tunisia,TUN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2013,33.68650818
Turkey,TUR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1971,5.09698
Turkey,TUR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1972,4.82702
Turkey,TUR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1973,4.70483
Turkey,TUR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1974,4.91565
Turkey,TUR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1975,6.84518
Turkey,TUR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1976,8.31817
Turkey,TUR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1977,8.98263
Turkey,TUR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1978,8.79825
Turkey,TUR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1979,8.14436
Turkey,TUR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1980,6.58235
Turkey,TUR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1981,5.67752
Turkey,TUR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1982,5.76113
Turkey,TUR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1983,6.26901
Turkey,TUR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1984,7.31776
Turkey,TUR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1985,8.9499
Turkey,TUR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1986,9.8971
Turkey,TUR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1987,10.42128
Turkey,TUR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1988,10.78536
Turkey,TUR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1989,11.71828
Turkey,TUR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1990,13.16994
Turkey,TUR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1991,14.03626
Turkey,TUR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1992,14.80185
Turkey,TUR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1993,16.48151
Turkey,TUR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1994,19.96375
Turkey,TUR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1995,20.09968
Turkey,TUR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1997,23.67836
Turkey,TUR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1998,22.9274
Turkey,TUR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1999,23.51176071
Turkey,TUR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2001,25.26073074
Turkey,TUR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2002,26.19812965
Turkey,TUR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2003,29.83509064
Turkey,TUR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2004,30.63619995
Turkey,TUR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2005,32.76438141
Turkey,TUR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2006,36.58433914
Turkey,TUR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2007,38.46530914
Turkey,TUR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2008,39.87485886
Turkey,TUR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2009,46.12794876
Turkey,TUR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2010,55.90155029
Turkey,TUR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2011,60.68360138
Turkey,TUR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2012,69.38549042
Turkey,TUR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2013,79.33273315
Tuvalu,TUV,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,
"Taiwan, China",TWN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,
Tanzania,TZA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1970,0.17461
Tanzania,TZA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1971,0.18555
Tanzania,TZA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1972,0.21888
Tanzania,TZA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1973,0.23924
Tanzania,TZA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1974,0.26686
Tanzania,TZA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1975,0.23273
Tanzania,TZA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1976,0.2282
Tanzania,TZA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1977,0.18127
Tanzania,TZA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1978,0.33836
Tanzania,TZA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1979,0.26898
Tanzania,TZA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1982,0.26397
Tanzania,TZA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1983,0.26431
Tanzania,TZA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1984,0.26871
Tanzania,TZA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1985,0.26495
Tanzania,TZA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1986,0.26261
Tanzania,TZA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1987,0.30976
Tanzania,TZA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1989,0.25108
Tanzania,TZA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1991,0.3325
Tanzania,TZA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1992,0.34324
Tanzania,TZA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1993,0.38754
Tanzania,TZA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1994,0.41726
Tanzania,TZA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1995,0.49085
Tanzania,TZA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1996,0.55097
Tanzania,TZA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1997,0.63858
Tanzania,TZA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1998,0.55295
Tanzania,TZA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1999,0.634310007
Tanzania,TZA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2000,0.675509989
Tanzania,TZA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2001,0.693319976
Tanzania,TZA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2002,0.725080013
Tanzania,TZA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2003,0.92839998
Tanzania,TZA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2004,1.249979973
Tanzania,TZA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2005,1.459669948
Tanzania,TZA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2010,2.108659983
Tanzania,TZA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2012,3.919039965
Tanzania,TZA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2013,3.651109934
Uganda,UGA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1970,0.53606
